"Województwo";"Powiat";"Wybierany organ";"Numer okręgu";"Liczba mandatów";"Liczba list";"Liczba kandydatów";"Mieszkańcy";"Wyborcy";"Siedziba TKW";"Opis granic";"TERYT Powiatu";"Liczba wysłanych pakietów wyborczych"
"wielkopolskie";"ostrowski";"Rada Powiatu Ostrowskiego";2;4;5;30;23054;18821;"Ostrów Wielkopolski";"Osiedle Kamienice Stare (Miasto Ostrów Wielkopolski ulice: Agrestowa, Aroniowa, Brzoskwiniowa, Cicha, Czereśniowa, Gajowa, Gilowa, Jabłoniowa, Jagodowa, Kamienna, Kanarkowa, Kukułcza, Leśna, Łabędzia, Malinowa, Morelowa, Myśliwska, Na Polance, Owocowa, Pawia, Pistacjowa, Pod Gruszą, Południowa, Poziomkowa, Przemysłowa, Sadowa, dr inż. Tadeusza Sarnowskiego, Skowronkowa, Słowikowa, Sowia, Śliwkowa, Technologiczna, Truskawkowa, Wiśniowa, Wrocławska od nr 83 (nieparzyste do końca) i od nr 148 (parzyste do końca), Zagajnikowa), Osiedle Zacisze-Zębców (Miasto Ostrów Wielkopolski ulice: Bajkowa, Bartosza, Bolka i Lolka, Brzozowa, Budowlanych, Ceglana, Celna, Chłopska, Ciesielska, Dekarska, Długa nr 1 – 18K (obie strony), św. Floriana, Garncarska, Glinkowa, Gołębia, Graniczna, Grawerska, Gwarna, Inżynierska, Jasia i Małgosi, Jesienna, Kątowa, Kolejarska, Koszałka Opałka, Koziołka Matołka, Krańcowa od nr 71 (nieparzyste do końca) i od nr 76 (parzyste do końca), Krucza, Kubusia Puchatka, Kuźnicza, Letnia, Mała, Modrzewiowa, Murarska, Mylna, Niedługa, Obrzeże, Odległa, Odskok, Okopowa, Osiedlowa, Piesza, Piotrusia Pana, Przeskok, Przyjacielska, Macieja Rataja, Rzemieślnicza, Siewna, Słoneczna, Słoweńska, Sosnowa, Staroprzygodzka, Ślusarska, Świerkowa, Tokarska, Tylna, Ukośna, Widok, Wiosenna, Włościańska, Woźna, Wrzosowa, Zacisze, Zapiecek, Zatorze, Zbrojarska, Zduńska, Zębcowska, Zimowa, Zjazd, Żytnia), Osiedle Odolanowskie (Miasto Ostrów Wielkopolski ulice: Bakaliowa, Boczna, Bratnia, Burzowa, Deszczowa, Chłapowskiego nr 2 - 10 (parzyste) i nr 1 - 27G (nieparzyste), Długa od nr 20 (obie strony do końca), Dobra, Dolna, Elektryczna, Figowa, Frezjowa, Gorzycka od nr 46 (parzyste do końca) i od nr 49 (nieparzyste do końca), Górna, Irysowa, Konwaliowa, Krańcowa nr 1 - 69 (nieparzyste) i nr 2 - 74 (parzyste), Kręta, Krzywa, Łamana, Majowa, Na Skraju, Niska, Nowa, Odolanowska, Olszowa, Poprzeczna, Sąsiedzka, Sieroca, Skośna, Swobodna, Średnia, Topolowa od nr 61 (nieparzyste do końca) i od nr 136 (parzyste do końca), Wspólna, Wysoka, Zachodnia, Zakątek, Zielna), Osiedle Nowe Parcele (Miasto Ostrów Wielkopolski ulice: gen. Romana Abrahama nr 1 - 7 (nieparzyste) i nr 2 - 8a (parzyste), Akacjowa, Krzysztofa Arciszewskiego, Bema nr 1 - 105 (nieparzyste) i nr 2 - 96 (parzyste), Chłapowskiego od nr 12 (parzyste do końca) i od nr 29 (nieparzyste do końca), Chłopickiego nr 1 - 97 (nieparzyste) i nr 2 - 86 (parzyste), Chodkiewicza, gen. Chrzanowskiego, Czarnieckiego, Czerwonych Kosynierów, Daliowa, Jana Dekerta, gen. Józefa Dowbór-Muśnickiego, Dr Aleksandra Dubiskiego, gen. Bronisława Ducha, gen. Dwernickiego, Ks. Mjr Franciszka Dymarskiego, Dywizjonu 303, gen. Kazimierza Glabisza, Głowackiego nr 15 - 49 (nieparzyste) i 2 - 60 (parzyste), Cypriana Godebskiego, Gorzycka nr 1 - 47 (nieparzyste) i nr 2 - 44 (parzyste), Górnicza, Grodzieńska, Gronowa, Hetmańska, gen. Jasińskiego, Jesionowa, gen. Kąckiego, Kilińskiego, gen. Kniaziewicza, Hugo Kołłątaja, Kordeckiego, Wojciecha Korfantego, Juliana Korsaka, Ignacego Krasickiego, Kresowa, Kwiatowa, Lipowa, Lwowska, gen. Stanisława Maczka, gen. Madalińskiego, Malwowa, Romualda Mielczarskiego nr 1 - 15 (obie strony), Franciszka Nawrockiego, Andrzeja Niegolewskiego, Obrońców Westerplatte, Okólna, Okrężna, Emilii Plater, Podolska, Poleska, Poniatowskiego, Powstania Listopadowego, Powstania Styczniowego, Powstańców Warszawskich, Prądzyńskiego nr 1 - 5 (nieparzyste) i nr 2 - 4a (parzyste), Próchnika, Rejtana, Różana, Józefa Sierakowskiego, gen. Sikorskiego, Składowa, Sowińskiego nr 1 - 21 (nieparzyste) i nr 2 - 24 (parzyste), Stanisławowska, Stefana Szymczaka, Piotra Ściegiennego, gen. Edmunda Taczanowskiego, Generała Jana Tomickiego, Topolowa nr 25 - 59 (nieparzyste) i nr 52 - 134 (parzyste), Traugutta nr 1 - 61 (nieparzyste) i 6 - 84 (parzyste), Władysława Wawrzyniaka, Węglowa, Wierzbowa, Wileńska, Winna, Wołyńska, Walerego Wróblewskiego, Wybickiego nr 1 - 19 (obie strony), Żniwna, gen. Franciszka Żymirskiego), Osiedle Parcele Zacharzewskie (Miasto Ostrów Wielkopolski ulice: gen. Romana Abrahama od nr 9 (nieparzyste do końca) i od nr 10 (parzyste do końca), gen. Władysława Andersa, Piotra Bardowskiego, Batorego, Bema nr 98 (parzyste do końca) i nr 107 (nieparzyste do końca), Marii Bojarskiej, Bzowa, Cegłowa, Chłopickiego od nr 88 (parzyste do końca) i od nr 99 (nieparzyste do końca), Czwartaków, Dembińskiego, Dojazdowa, Dożynkowa, Ewarysta Estkowskiego, Mirosława Feriča, Głowackiego od nr 51 (nieparzyste do końca) i od nr 62 (parzyste do końca), Mariana Grześczyka, Kazimierza Grześkowiaka, prof. Józefa Jachimka, Marcina Kasprzaka, Kasztanowa, gen. Franciszka Kleeberga, Kłosowa, Krzysztofa Komedy Trzcińskiego, Stanisława Konarskiego, Konopna, Koszykowa, Franciszka Kowalskiego, Krotoszyńska, Jerzego Kubaczewskiego, Stanisława Kunickiego, gen. Tadeusza Kutrzeby, Lotnicza, Łanowa, Łąkowa, Walerego Łukasińskiego, Makowa, Jana Mariańskiego, Romualda Mielczarskiego od nr 16 (obie strony do końca), Miodowa, Młyńska, Józefa Morissona, Gabriela Narutowicza, Płk. Fr. Nullo, Ołobocka, Orzechowa, Michała Ossowskiego, Owsiana, Jana Pietrusińskiego, Polna, Powstańców Śląskich, Poznańska, Prądzyńskiego od nr 6 (obie strony do końca), Przymiejska, Pszeniczna, Pszenna, Kazimierza Pussaka, Radłowska, Rąbczyńska, Rolna, Józefa Russka, gen. Stanisława Skalskiego, ks. Ignacego Jana Skorupki, Sowińskiego od nr 23 (nieparzyste do końca) i od nr 26 (parzyste do końca), Spacerowa, Sporna, Antoniego Śmigla, Stacha Świstackiego, gen. Stanisława Taczaka, Traugutta od nr 63 (nieparzyste do końca) i od nr 86 (parzyste do końca), Topolowa nr 1 - 23 (nieparzyste) i nr 2 - 20 (parzyste), Trzcinowa, Uroczysko, Wiejska, Wiklinowa, Wybickiego od nr 20 (parzyste do końca) i od nr 21 (nieparzyste do końca), Romana i Henryka Zydorczaków, Żółkiewskiego)";"301700";1
"wielkopolskie";"ostrowski";"Rada Powiatu Ostrowskiego";3;4;5;30;18830;15944;"Ostrów Wielkopolski";"Osiedle Jana Pawła II (Miasto Ostrów Wielkopolski ulice: Asnyka, Kamila Baczyńskiego, Tomasza Karola Bartkiewicza, Barwna, Błękitna, Władysława Broniewskiego, Antoniego Bronikowskiego, Jana Brzechwy, Chabrowa, Józefa Chełmońskiego, Anastazego Cywińskiego, Ks. Kardynała Edmunda Dalbora, Józefa Dwornika, Kazimierza Frąszczaka, Dr Tadeusza Jankowskiego, Jasna od nr 11 (obie strony do końca), Klasztorna, Kolorowa, Komuny Paryskiej, Końcowa, Lawendowa, Włodzimierza Lewandowskiego, Biskupa Arkadiusza Lisieckiego, Włodzimierza Majakowskiego, ks. Prałata Czesława Majorka, Kornela Makuszyńskiego, Jacka Malczewskiego, Matejki, Jana Mertki, Stanisława Mikołajczyka, Modrakowa, Andrzeja Niesiołowskiego, Osiedle Robotnicze, Ignacego Jana Paderewskiego, Pastelowa, Piękna, Marszałka Józefa Piłsudskiego (od nr 9 nieparzyste do końca), Platynowa, Pogodna, Polskiego Czerwonego Krzyża, ks. Jerzego Popiełuszki, Promienista, Radosna, Antoniego Serbeńskiego, Józefa Sikory, Aleja Solidarności, Srebrna, Strzelecka, Szczęśliwa, Szkolna, ks. Walentego Śmigielskiego, Tęczowa, Klemensa Tomczeka, Urocza, Leona Walczaka, Ludwika Waryńskiego, Wesoła, Wysocka od nr 41 (obie strony do końca), Wyspiańskiego, Złota), Osiedle Powstańców Wielkopolskich (Miasto Ostrów Wielkopolski ulice: Armii Krajowej, Plac Bankowy, Fryderyka Chopina, płk. Tadeusza Frydrychowicza, Gimnazjalna, Kantaka, Klonowicza, ks. Jana Kompałły, Mikołaja Kopernika, Kościuszki, Langiewicza, Kardynała M. Ledóchowskiego nr 1 - 17 (nieparzyste) i nr 2 - 8 (parzyste), 3 Maja, Majdan, Miła, Młodzieżowa, Olimpijska, Parkowa, Piastowska, Aleja Powstańców Wlkp. , Prosta, Pułaskiego, Sobieskiego, Spokojna, Staszica, ks. Augustyna Szamarzewskiego, Targowa, Wigury, Wrocławska nr 51 - 81 (nieparzyste) i nr 52 - 146 (parzyste), Wysocka nr 1 - 40 (obie strony), Żwirki)";"301700";4
"wielkopolskie";"ostrowski";"Rada Powiatu Ostrowskiego";4;3;5;25;15524;12243;"Ostrów Wielkopolski";"Gmina i Miasto Nowe Skalmierzyce";"301700";4
"wielkopolskie";"ostrowski";"Rada Powiatu Ostrowskiego";5;5;5;35;30616;24308;"Ostrów Wielkopolski";"Gmina i Miasto Raszków, Gmina Ostrów Wielkopolski";"301700";1
"wielkopolskie";"ostrowski";"Rada Powiatu Ostrowskiego";6;7;5;43;42424;33613;"Ostrów Wielkopolski";"Gmina i Miasto Odolanów, Gmina Przygodzice, Gmina Sośnie, Gmina Sieroszewice";"301700";3
"wielkopolskie";"ostrzeszowski";"Rada Powiatu w Ostrzeszowie";1;9;6;63;29076;23302;"Ostrzeszów";"Miasto i Gmina Ostrzeszów, Gmina Kobyla Góra";"301800";3
"wielkopolskie";"ostrzeszowski";"Rada Powiatu w Ostrzeszowie";2;8;6;60;24949;19752;"Ostrzeszów";"Miasto i Gmina Grabów n. Prosną, Miasto i Gmina Mikstat, Gmina Czajków, Gmina Doruchów, Gmina Kraszewice";"301800";2
"wielkopolskie";"pilski";"Rada Powiatu w Pile";1;6;5;40;30706;25542;"Piła";"Miasto Piła: plac Konstytucji 3 Maja, plac ks. dr. Bolesława Domańskiego, plac Staszica, plac Zwycięstwa; ulice: 1 Maja, 11 Listopada, 14 Lutego, aleja Jana Pawła II, aleja Niepodległości nieparzyste od nr 1 do nr 157, parzyste od nr 2 do nr 158, aleja Piastów, aleja Wojska Polskiego nieparzyste od nr 1 do nr 7, parzyste od nr 2 do nr 44, Błotna, św. Jana Bosko, Brukowa, Budowlanych, Ceglana, dr. Drygasa, Dzieci Polskich, Fałata, Kilińskiego, Ojca Maksymiliana Kolbe, Marii Konopnickiej, Koszycka, Kryniczna, Kujawska, Kwiatowa, Matejki, Mieszka I, Moniuszki, Nad Strumykiem, Namysłowskiego, Niemcewicza, Noskowskiego, Feliksa Nowowiejskiego, Ogińskiego, Okrężna, Okrzei, Ossolińskich, Paderewskiego od nr 1 do nr 26, Piaskowa, Piekarska, Marszałka Józefa Piłsudskiego, Pocztowa, Podgórna, Podleśna, Pogodna, Wincentego Pola, Pomorska, ks. Jerzego Popiełuszki, Prosta, Różana Droga, Różyckiego, Rymarska, Rynkowa, gen. Sikorskiego, Skośna, Spacerowa, Staromiejska, Sucha, Śródmiejska, Świętojańska, Teatralna, Towarowa, Wałecka, Wiatraczna, Wiosenna, Wiśniowa, dr. Franciszka Witaszka, Wodna, Zakopiańska, Zamiejska, Zielna, Zygmunta Starego, Żeglarska, Żeleńskiego; Dworzec Osobowy; plac Powstańców Warszawy; ulice: aleja Powstańców Wielkopolskich nieparzyste od nr 1A do nr 111, parzyste od nr 2 do nr 130, gen. Władysława Andersa, Ignacego Bocheńskiego, Browarna, Bydgoska od nr 1 do nr 122D, Chałubińskiego, Chojnicka, Dąbrowskiego od nr 1 do nr 91, Energetyczna, Fabryczna, Gdańska, Głuchowska, Grabowa, Artura Grottgera, Kaczorska, Kadetów, Kapucyńska, Karpacka, ppłk. Aleksandra Kity, Komuny Paryskiej, Kusocińskiego, Ludowa, Łowiecka, Malczewskiego, Młodych, Ofiar Katynia, Okólna, Olimpijczyków, Podchorążych, Rodła, Roosevelta, Rybacka, Skrajna, Śmiłowska, Śniadeckich nieparzyste od nr 1 do nr 35, parzyste od nr 2 do nr 30C, Tczewska, Tucholska, Wawelska, Wągrowiecka, Węglowa, Wincentego Witosa, Wyrzyska, Zesłańców Sybiru, płk. Michała Zioły; Dworzec Celny.";"301900";6
"wielkopolskie";"pilski";"Rada Powiatu w Pile";2;4;5;30;19071;16075;"Piła";"Miasto Piła: plac 8 Maja, plac Inwalidów, plac Lotnictwa; ulice: Agatowa, aleja Poznańska, aleja Wojska Polskiego nieparzyste od nr 9 do końca, parzyste od nr 46 do końca, Ametystowa, Armii Krajowej, Asnyka, Batalionów Chłopskich, Batorego, Bazaltowa, Bociania, Bogusławskiego, Bohaterów Westerplatte, Jana Brzechwy, Brzozowa, Ceramiczna, Chodzieska, Chopina, Chorwacka, Cicha, Cynkownicza, Cynowa, Stefana Czarnieckiego, Czarnkowska, Czwartaków, Czyżykowa, Edwarda Dembowskiego, Diamentowa, Długosza, Dojazdowa, Dolna, Drozdowa, Drzymały, Aleksandra Fredry, Gęsia, Gliniana, Głowackiego, Gnieźnieńska, Gołębia, Górna, Granitowa, Grodzka, Grunwaldzka, Hutnicza, Ibisowa, Irydowa, Jaskółcza, Jastrzębia, Kamienna, Kanarkowa, Jana Kasprowicza, Kochanowskiego, Kolejowa, Kolibrowa, Kołobrzeska, Konarskiego, Kondratowicza, Kopernika, Koralowa, Koszalińska, Kościuszki, Kotuńska Droga, Krasińskiego, Kraszewskiego, Krótka, Krucza, Krzywa, Kukułcza, Kwarcowa, Leśna, Leśna Polanka, Karola Libelta, Limanowskiego, Lotnicza, Ludwisarska, Łabędzia, Łódzka, Łużycka, Kornela Makuszyńskiego, Malachitowa, Mała, Mały Borek, Margonińska, Marmurowa, Masztowa, Medyczna, Mickiewicza, Miedziana, Motylewska, Cypriana Kamila Norwida, Obornicka, Obrońców Helu, Orla, Orzeszkowej, Osiedlowa, Partyzantów, Pelikanowa, Perkozia, Piękna, Pilotów, Platynowa, Polna, Połabska, Półwiejska, Bolesława Prusa, Przemysłowa, Przepiórcza, Ptasia, Kazimierza Pułaskiego, Radosna, Reja, Reymonta, Rogozińska, Rubinowa, Rugijska, Rydygiera Ludwika, Rzemieślnicza, Salezjańska, Henryka Siemiradzkiego, Sienkiewicza, Skalna, Marii Skłodowskiej-Curie, Skowronkowa, Słoneczna, Słowackiego, Słowicza, Smolewo, Sokola, Sowia, Sowińskiego, Spadochroniarzy, Spiżowa, Sportowa, Srebrna, Leopolda Staffa, Stalowa, Strusia, Strzelecka, Szafirowa, Szarych Szeregów, Szybowników, Świteź, Tetmajera, Traugutta, Trentowskiego, Trzcianecka, Turkusowa, Ujska, Walecznych, Wapienna, Warsztatowa, Wiejska, Wilgowa, Wiosny Ludów, Władysława IV, Wronia, Wypoczynkowa, Wysoka, Wyspiańskiego, Prymasa Stefana Wyszyńskiego, Zachodnia, Ludwika Zamenhofa, Zatorska, Złota, Żabia, Żeromskiego, Żółkiewskiego, Żurawia, Żwirowa; Dworzec Towarowy, Kośno, Łęgi, Pasaż Pantaleona Szumana, Piła-Stobno.";"301900";4
"wielkopolskie";"pilski";"Rada Powiatu w Pile";3;3;5;25;14612;11798;"Piła";"Miasto Piła: plac Jagiełły; ulice: 500 Lecia Piły, Agrestowa, Akacjowa, aleja Lipowa, aleja Niepodległości od nr 159 do końca, aleja Powstańców Wielkopolskich nieparzyste od nr 113 do końca, parzyste od nr 132 do końca, aleja Wyzwolenia, Józefa Bema, Bluszczowa, Bnińskich, Boczna, Brzoskwiniowa, Bukowa, Bydgoska od nr 133 do końca, Bydgoskie Przedmieście, Józefa Chełmońskiego, Chodkiewicza, Daleka, Dąbrowskiego od nr 92 do końca, Deszczowa, Dębiaki, Dębowa, Dobra, Dunikowskiego, Ksawerego Działyńskiego, Franciszka Garczyńskiego, Giełdowa, Maksymiliana Gierymskiego, Górków, Grażyny, Gryfitów, Handlowa, Hetmańska, Królowej Jadwigi, Jagiellońska, Jagodowa, Jałowcowa, Jasna, Jaśminowa, Jaworowa, Kalina, Kalinowa, św. Rafała Kalinowskiego, Mieczysława Karłowicza, Kasprzaka, Kasztanowa, Kasztelańska, Kazimierza Wielkiego, Klonowa, Konstancji, Janusza Korczaka, Kossaka, Koszykowa, Krańcowa, Kresowiaków, Królewska, Książęca, Kurpińskiego, Kuźnik, Kwidzyńska, Ledycka, Legionów Polskich, Lelewela, Luterańska, Lutycka, Łączna, Magazynowa, Malinowa, Małe Błonia, Małgorzaty, Piotra Michałowskiego, Miła, Miodowa, Młynarska, Modrzewiowa, Morelowa, Na Leszkowie, Nad Gwdą, Nad Łąkami, Naftowa, Nowa, Ogrodowa, Olsztyńska, Opalińskich, Paderewskiego od nr 27 do końca, Parkowa, Fritsa Philipsa, Emilii Plater, Podmiejska, Poligonowa, Poprzeczna, Pracownicza, Promienna, Przednia, Prześwit, Robotnicza, Henryka Rodakowskiego, Równa, Rycerska, Rynek Koszycki, Rzeczna, Serbska, Składowa, Słowiańska, Sobieskiego, Sosnowa, Stańczyka, Staropolska, Strefowa, Jana Styki, Swojska, Józefa Szermentowskiego, Szkolna, Szlachecka, Szymanowskiego, Śniadeckich: nieparzyste od nr 37 do końca, parzyste od nr 32 do końca, Średnia, Światowida, Świerkowa, Targowa, Samuela Targowskiego, Tartaczna, Topolowa, Ukryta, Ustronna, Wazów, Wenedów, Widok, Henryka Wieniawskiego, Wierzbowa, Mikołaja Wierzynka, Wrzosowa, Wspólna, Wybickiego, Zacisze, Zakątek, Zaułek, Zbrojna, Zielona Dolina, Żelazna, Żytnia; Koszyce-Elektrownia, Leszków, Leśnictwo Podlasie, Pasaż Koszycki, Płotka.";"301900";0
"wielkopolskie";"pilski";"Rada Powiatu w Pile";4;3;5;25;15266;12011;"Piła";"gmina Łobżenica, miasto i gmina Wysoka";"301900";1
"wielkopolskie";"pilski";"Rada Powiatu w Pile";5;3;5;25;15116;11985;"Piła";"gmina Białośliwie, gmina Miasteczko Krajeńskie, gmina Kaczory";"301900";4
"wielkopolskie";"pilski";"Rada Powiatu w Pile";6;3;5;25;17049;13560;"Piła";"gmina i miasto Ujście, gmina Szydłowo";"301900";2
"wielkopolskie";"pilski";"Rada Powiatu w Pile";7;3;5;25;13023;10404;"Piła";"gmina Wyrzysk";"301900";2
"wielkopolskie";"pleszewski";"Rada Powiatu w Pleszewie";1;9;6;66;27913;22831;"Pleszew";"Miasto i Gmina Pleszew";"302000";5
"wielkopolskie";"pleszewski";"Rada Powiatu w Pleszewie";2;4;5;29;14004;11085;"Pleszew";"Gmina Chocz, Gmina Czermin, Gmina Gizałki";"302000";0
"wielkopolskie";"pleszewski";"Rada Powiatu w Pleszewie";3;3;2;10;7830;6213;"Pleszew";"Gmina Dobrzyca";"302000";1
"wielkopolskie";"pleszewski";"Rada Powiatu w Pleszewie";4;3;6;30;10659;8531;"Pleszew";"Gmina Gołuchów";"302000";0
"wielkopolskie";"poznański";"Rada Powiatu w Poznaniu";1;4;4;24;59598;45045;"Poznań";"gm. Buk, gm. Dopiewo, gm. Stęszew";"302100";8
"wielkopolskie";"poznański";"Rada Powiatu w Poznaniu";2;3;4;20;43087;34413;"Poznań";"gm. Czerwonak, gm. Murowana Goślina";"302100";2
"wielkopolskie";"poznański";"Rada Powiatu w Poznaniu";3;5;4;28;70597;52998;"Poznań";"gm. Rokietnica, gm. Suchy Las, gm. Tarnowo Podgórne";"302100";2
"wielkopolskie";"poznański";"Rada Powiatu w Poznaniu";4;4;4;24;50764;39305;"Poznań";"gm. Swarzędz";"302100";6
"wielkopolskie";"poznański";"Rada Powiatu w Poznaniu";5;5;4;28;69916;53974;"Poznań";"m. Luboń, m. Puszczykowo, gm. Komorniki";"302100";2
"wielkopolskie";"poznański";"Rada Powiatu w Poznaniu";6;5;4;27;65713;49847;"Poznań";"gm. Kórnik, gm. Mosina";"302100";1
"wielkopolskie";"poznański";"Rada Powiatu w Poznaniu";7;3;4;20;49603;38328;"Poznań";"gm. Kleszczewo, gm. Kostrzyn, gm. Pobiedziska";"302100";5
"wielkopolskie";"rawicki";"Rada Powiatu Rawickiego";1;5;6;42;17166;13576;"Rawicz";"gm. Bojanowo, gm. Miejska Górka";"302200";2
"wielkopolskie";"rawicki";"Rada Powiatu Rawickiego";2;4;6;36;11813;9092;"Rawicz";"gm. Jutrosin, gm. Pakosław";"302200";0
"wielkopolskie";"rawicki";"Rada Powiatu Rawickiego";3;8;5;50;28616;23187;"Rawicz";"gm. Rawicz";"302200";8
"wielkopolskie";"słupecki";"Rada Powiatu Słupeckiego";1;4;3;18;12370;10320;"Słupca";"Miasto: Słupca";"302300";1
"wielkopolskie";"słupecki";"Rada Powiatu Słupeckiego";2;4;3;17;14238;11462;"Słupca";"Gmina: Lądek, Zagórów";"302300";2
"wielkopolskie";"słupecki";"Rada Powiatu Słupeckiego";3;3;3;15;10888;8771;"Słupca";"Gmina: Orchowo, Ostrowite, Powidz";"302300";0
"wielkopolskie";"słupecki";"Rada Powiatu Słupeckiego";4;3;3;15;9789;7730;"Słupca";"Gmina: Słupca";"302300";1
"wielkopolskie";"słupecki";"Rada Powiatu Słupeckiego";5;3;3;13;9777;7816;"Słupca";"Gmina: Strzałkowo";"302300";0
"wielkopolskie";"szamotulski";"Rada Powiatu Szamotulskiego";1;3;5;25;11552;9097;"Szamotuły";"Obrzycko Miasto, Obrzycko Gmina, Ostroróg";"302400";6
"wielkopolskie";"szamotulski";"Rada Powiatu Szamotulskiego";2;4;5;30;18367;14209;"Szamotuły";"Duszniki, Kaźmierz";"302400";1
"wielkopolskie";"szamotulski";"Rada Powiatu Szamotulskiego";3;3;5;25;12082;9539;"Szamotuły";"Pniewy";"302400";1
"wielkopolskie";"szamotulski";"Rada Powiatu Szamotulskiego";4;7;5;45;28441;22961;"Szamotuły";"Szamotuły";"302400";0
"wielkopolskie";"szamotulski";"Rada Powiatu Szamotulskiego";5;4;5;29;18017;14751;"Szamotuły";"Wronki";"302400";0
"wielkopolskie";"średzki";"Rada Powiatu Średzkiego";1;10;7;84;35332;27716;"Środa Wielkopolska";"Gminy: Dominowo, Środa Wielkopolska";"302500";0
"wielkopolskie";"średzki";"Rada Powiatu Średzkiego";2;3;6;28;8709;6863;"Środa Wielkopolska";"Gmina: Nowe Miasto nad Wartą";"302500";0
"wielkopolskie";"średzki";"Rada Powiatu Średzkiego";3;4;7;39;13886;10803;"Środa Wielkopolska";"Gminy: Krzykosy, Zaniemyśl";"302500";2
"wielkopolskie";"śremski";"Rada Powiatu w Śremie";1;4;6;36;14002;10966;"Śrem";"Gmina Dolsk, Gmina Książ Wielkopolski";"302600";0
"wielkopolskie";"śremski";"Rada Powiatu w Śremie";2;4;6;36;13573;11268;"Śrem";"Część obszaru gminy Śrem obejmująca okręg nr I w wyborach do Rady Miejskiej w Śremie-ulice: 750-lecia; 1 Maja; al. Aleja Katyńska, Adama Mickiewicza, Andrzeja Frycza Modrzewskiego, Cypriana Kamila Norwida, Dezyderego Chłapowskiego; Długa, Elizy Orzeszkowej, Glinki, Gostyńska, Grunwaldzka; Hugo Kołłątaja, Jana Kilińskiego, Jana Kochanowskiego; Jana Ostroroga; Jasna, Jeziorna, Kosynierów, Krótka; Ks. Antoniego Rzadkiego; Leopolda Okulickiego; Letnia; Ludwika Zamenhofa; Marii Konopnickiej; Mikołaja Reja; Narzędziowa; Nowa Strzelnica; Powstańców Wielkopolskich; Promenada; Prosta; Przemysłowa; Rolna; Rzemieślnicza, Stanisława Staszica; Stefana Grota Roweckiego; Szeroka; Środkowa; Wiejska; Wiosenna; Wiosny Ludów; Tadeusza Bora Komorowskiego; Tytusa Działyńskiego; Warsztatowa; Władysława Reymonta; Włókniarzy; Wojska Polskiego; Zielona; Zofii Nałkowskiej.";"302600";0
